diHiggs	1	2.00645e-07	0.748878
diHiggs	1	1.60516e-05	0.912422
diHiggs	1	2.00645e-07	0.0573408
diHiggs	1	2.00645e-07	0.150097
diHiggs	1	1.60516e-05	0.837066
diHiggs	1	2.00645e-07	0.0703559
diHiggs	1	2.50806e-09	0.0515069
diHiggs	1	2.00645e-07	0.0209474
diHiggs	1	1.60516e-05	0.903381
diHiggs	1	2.00645e-07	0.0476339
diHiggs	1	2.50806e-09	0.210772
diHiggs	1	2.00645e-07	0.0398385
diHiggs	1	2.00645e-07	0.0104502
diHiggs	1	1.60516e-05	0.583221
diHiggs	1	2.00645e-07	0.227071
diHiggs	1	1.60516e-05	0.848602
diHiggs	1	1.60516e-05	0.898633
diHiggs	1	2.00645e-07	0.262505
diHiggs	1	1.60516e-05	0.894588
diHiggs	1	2.00645e-07	0.704623
diHiggs	1	2.00645e-07	0.545386
diHiggs	1	1.60516e-05	0.796434
diHiggs	1	2.00645e-07	0.718544
diHiggs	1	2.00645e-07	0.0250016
diHiggs	1	1.60516e-05	0.811775
diHiggs	1	1.60516e-05	0.851187
diHiggs	1	2.00645e-07	0.909529
diHiggs	1	2.00645e-07	0.0238327
diHiggs	1	2.00645e-07	0.0155875
diHiggs	1	2.00645e-07	0.0845765
diHiggs	1	2.50806e-09	0.0220639
diHiggs	1	2.00645e-07	0.0969644
diHiggs	1	1.60516e-05	0.0108354
diHiggs	1	2.50806e-08	0.0204327
diHiggs	1	1.60516e-05	0.802852
diHiggs	1	2.00645e-07	0.037603
diHiggs	1	1.60516e-05	0.912957
diHiggs	1	1.60516e-05	0.770461
diHiggs	1	1.60516e-05	0.778669
diHiggs	1	2.00645e-06	0.0350344
diHiggs	1	2.00645e-07	0.265186
diHiggs	1	1.60516e-05	0.894937
diHiggs	1	1.60516e-05	0.456938
diHiggs	1	2.00645e-07	0.091493
diHiggs	1	2.50806e-09	0.105478
diHiggs	1	1.60516e-05	0.931257
diHiggs	1	2.50806e-09	0.025546
diHiggs	1	2.00645e-07	0.0536634
diHiggs	1	2.00645e-07	0.0916882
diHiggs	1	1.60516e-05	0.288303
diHiggs	1	2.00645e-07	0.357047
diHiggs	1	1.60516e-05	0.499838
diHiggs	1	1.60516e-05	0.663599
diHiggs	1	2.50806e-09	0.061409
diHiggs	1	1.60516e-05	0.760116
diHiggs	1	1.60516e-05	0.0577429
diHiggs	1	2.00645e-07	0.0325187
diHiggs	1	1.60516e-05	0.899198
diHiggs	1	1.60516e-05	0.877425
diHiggs	1	1.60516e-05	0.0260958
diHiggs	1	1.60516e-05	0.865214
diHiggs	1	2.00645e-07	0.393631
diHiggs	1	2.50806e-08	0.0157907
diHiggs	1	2.00645e-07	0.151593
diHiggs	1	2.00645e-07	0.0250437
diHiggs	1	1.60516e-05	0.827507
diHiggs	1	2.50806e-09	0.679172
diHiggs	1	2.00645e-07	0.0400542
diHiggs	1	2.50806e-09	0.00756419
diHiggs	1	2.00645e-07	0.0948314
diHiggs	1	2.00645e-07	0.853106
diHiggs	1	1.60516e-05	0.909588
diHiggs	1	2.00645e-06	0.045719
diHiggs	1	2.00645e-07	0.0115924
diHiggs	1	2.00645e-07	0.0483616
diHiggs	1	2.00645e-07	0.170846
diHiggs	1	2.00645e-07	0.68248
diHiggs	1	2.00645e-07	0.421033
diHiggs	1	1.60516e-05	0.871832
diHiggs	1	1.60516e-05	0.253992
diHiggs	1	1.60516e-05	0.504814
diHiggs	1	2.00645e-07	0.200261
diHiggs	1	1.60516e-05	0.917431
diHiggs	1	2.50806e-09	0.0181354
diHiggs	1	1.60516e-05	0.188255
diHiggs	1	2.00645e-07	0.0220588
diHiggs	1	2.00645e-07	0.0153892
diHiggs	1	1.60516e-05	0.92412
diHiggs	1	2.00645e-07	0.605736
diHiggs	1	2.50806e-09	0.0593277
diHiggs	1	2.00645e-07	0.179792
diHiggs	1	2.00645e-07	0.0299098
diHiggs	1	2.00645e-07	0.468328
diHiggs	1	2.00645e-07	0.0765601
diHiggs	1	2.00645e-06	0.0574324
diHiggs	1	2.00645e-07	0.0142318
diHiggs	1	2.00645e-07	0.0244828
diHiggs	1	2.00645e-07	0.0313595
diHiggs	1	2.00645e-07	0.13011
diHiggs	1	2.50806e-09	0.566009
diHiggs	1	2.50806e-09	0.0364215
diHiggs	1	1.60516e-05	0.852216
diHiggs	1	2.00645e-07	0.818396
diHiggs	1	2.00645e-07	0.0184813
diHiggs	1	2.00645e-06	0.201349
diHiggs	1	2.50806e-09	0.0281298
diHiggs	1	2.00645e-07	0.592332
diHiggs	1	2.00645e-07	0.0699221
diHiggs	1	2.50806e-09	0.0555778
diHiggs	1	1.60516e-05	0.867807
diHiggs	1	1.60516e-05	0.744436
diHiggs	1	2.00645e-07	0.0614942
diHiggs	1	2.00645e-07	0.0787596
diHiggs	1	2.50806e-09	0.0719737
diHiggs	1	2.50806e-09	0.15388
diHiggs	1	2.00645e-07	0.0634369
diHiggs	1	1.60516e-05	0.878648
diHiggs	1	2.00645e-07	0.250398
diHiggs	1	2.50806e-09	0.152548
diHiggs	1	2.50806e-09	0.36364
diHiggs	1	2.00645e-07	0.00985666
diHiggs	1	2.00645e-07	0.169732
diHiggs	1	2.00645e-06	0.171661
diHiggs	1	2.00645e-07	0.0913672
diHiggs	1	2.00645e-07	0.377197
diHiggs	1	1.60516e-05	0.754008
diHiggs	1	1.60516e-05	0.402754
diHiggs	1	2.00645e-07	0.259133
diHiggs	1	2.00645e-07	0.0147722
diHiggs	1	1.60516e-05	0.115642
diHiggs	1	2.50806e-09	0.0307616
diHiggs	1	2.00645e-07	0.23464
diHiggs	1	2.00645e-07	0.857272
diHiggs	1	2.50806e-09	0.042439
diHiggs	1	2.50806e-09	0.494287
diHiggs	1	2.00645e-07	0.155946
diHiggs	1	1.60516e-05	0.0186532
diHiggs	1	1.60516e-05	0.811053
diHiggs	1	2.00645e-07	0.204927
diHiggs	1	2.00645e-07	0.491357
diHiggs	1	2.00645e-07	0.0349207
diHiggs	1	1.60516e-05	0.644799
diHiggs	1	1.60516e-05	0.184818
diHiggs	1	2.00645e-07	0.543701
diHiggs	1	1.60516e-05	0.844323
diHiggs	1	2.00645e-07	0.144655
diHiggs	1	1.60516e-05	0.828631
diHiggs	1	1.60516e-05	0.770669
diHiggs	1	2.00645e-07	0.169615
diHiggs	1	2.00645e-07	0.0240097
diHiggs	1	2.00645e-07	0.127691
diHiggs	1	2.00645e-07	0.0141281
diHiggs	1	2.00645e-07	0.178936
diHiggs	1	2.50806e-09	0.0238149
diHiggs	1	2.00645e-07	0.736014
diHiggs	1	1.60516e-05	0.613601
diHiggs	1	1.60516e-05	0.890307
diHiggs	1	2.00645e-07	0.0615085
diHiggs	1	2.00645e-07	0.789621
diHiggs	1	2.00645e-06	0.0222875
diHiggs	1	1.60516e-05	0.669859
diHiggs	1	1.60516e-05	0.732036
diHiggs	1	2.00645e-07	0.0200762
diHiggs	1	2.00645e-07	0.106557
diHiggs	1	1.60516e-05	0.902856
diHiggs	1	2.50806e-09	0.26952
diHiggs	1	1.60516e-05	0.92019
diHiggs	1	1.60516e-05	0.845678
diHiggs	1	1.60516e-05	0.129243
diHiggs	1	2.00645e-07	0.0104318
diHiggs	1	2.00645e-07	0.0522824
diHiggs	1	2.00645e-07	0.133279
diHiggs	1	2.00645e-07	0.0241431
diHiggs	1	1.60516e-05	0.754407
diHiggs	1	2.00645e-07	0.120342
diHiggs	1	2.00645e-07	0.414878
diHiggs	1	2.00645e-07	0.248353
diHiggs	1	2.00645e-07	0.0186424
diHiggs	1	2.00645e-07	0.791532
diHiggs	1	1.60516e-05	0.238015
diHiggs	1	2.50806e-09	0.135087
diHiggs	1	2.00645e-07	0.799136
diHiggs	1	2.00645e-07	0.0424999
diHiggs	1	2.00645e-07	0.0576132
diHiggs	1	1.60516e-05	0.723675
diHiggs	1	2.00645e-07	0.0177215
diHiggs	1	2.00645e-07	0.0486192
diHiggs	1	1.60516e-05	0.817351
diHiggs	1	2.00645e-07	0.054829
diHiggs	1	1.60516e-05	0.707304
diHiggs	1	1.60516e-05	0.0361385
diHiggs	1	2.00645e-07	0.765679
diHiggs	1	2.00645e-07	0.0925025
diHiggs	1	1.60516e-05	0.0572099
diHiggs	1	2.00645e-07	0.061157
diHiggs	1	2.50806e-09	0.0737701
diHiggs	1	2.00645e-07	0.0472198
diHiggs	1	1.60516e-05	0.778891
diHiggs	1	1.60516e-05	0.654433
diHiggs	1	2.00645e-07	0.400464
diHiggs	1	2.50806e-09	0.235084
diHiggs	1	1.60516e-05	0.859722
diHiggs	1	2.50806e-09	0.101935
diHiggs	1	2.00645e-07	0.0861937
diHiggs	1	1.60516e-05	0.460533
diHiggs	1	2.50806e-09	0.131744
diHiggs	1	2.00645e-07	0.0620111
diHiggs	1	3.13507e-10	0.0306262
diHiggs	1	1.60516e-05	0.886062
diHiggs	1	1.60516e-05	0.0712859
diHiggs	1	1.60516e-05	0.906691
diHiggs	1	1.60516e-05	0.524119
diHiggs	1	2.00645e-07	0.0204794
diHiggs	1	1.60516e-05	0.212257
diHiggs	1	2.00645e-07	0.0854754
diHiggs	1	2.00645e-06	0.110122
diHiggs	1	1.60516e-05	0.027239
diHiggs	1	2.00645e-07	0.354959
diHiggs	1	1.60516e-05	0.0471738
diHiggs	1	2.00645e-07	0.2782
diHiggs	1	2.50806e-09	0.0186209
diHiggs	1	2.00645e-07	0.0189646
diHiggs	1	2.50806e-09	0.327673
diHiggs	1	2.00645e-07	0.146718
diHiggs	1	1.60516e-05	0.6328
diHiggs	1	1.60516e-05	0.104475
diHiggs	1	1.60516e-05	0.289668
diHiggs	1	2.00645e-07	0.826877
diHiggs	1	2.00645e-07	0.0791898
diHiggs	1	1.60516e-05	0.164769
diHiggs	1	1.60516e-05	0.88633
diHiggs	1	1.60516e-05	0.910379
diHiggs	1	2.00645e-07	0.0710127
diHiggs	1	1.60516e-05	0.840082
diHiggs	1	1.60516e-05	0.194519
diHiggs	1	2.00645e-07	0.0300091
diHiggs	1	2.00645e-07	0.0590142
diHiggs	1	2.00645e-07	0.775369
diHiggs	1	2.00645e-06	0.126877
diHiggs	1	2.00645e-07	0.0583951
diHiggs	1	2.00645e-07	0.117528
diHiggs	1	2.00645e-07	0.0568972
diHiggs	1	2.00645e-07	0.0121327
diHiggs	1	2.00645e-07	0.0276403
diHiggs	1	2.00645e-07	0.0825586
diHiggs	1	1.60516e-05	0.780823
diHiggs	1	2.00645e-07	0.164643
diHiggs	1	1.60516e-05	0.277725
diHiggs	1	2.00645e-07	0.0639809
diHiggs	1	2.00645e-07	0.139831
diHiggs	1	1.60516e-05	0.0427469
diHiggs	1	1.60516e-05	0.135701
diHiggs	1	2.00645e-07	0.0457965
diHiggs	1	1.60516e-05	0.855382
diHiggs	1	1.60516e-05	0.916655
diHiggs	1	1.60516e-05	0.371727
diHiggs	1	1.60516e-05	0.712718
diHiggs	1	2.00645e-07	0.0578766
